ID,date,primary_type,arrest,domestic,district,x,y
23670,2017-11-02 16:30:00,CRIMINAL DAMAGE,false,false,006,65.6642586757672,95.2760102599641
23671,2017-11-02 16:40:00,MOTOR VEHICLE THEFT,false,false,003,65.6906043739042,95.2381294719802
23672,2017-11-02 16:41:00,ROBBERY,false,false,005,65.6842790569256,95.3112297065977
23673,2017-11-02 16:45:00,BATTERY,false,false,004,65.737242564133,95.2673418140206
23674,2017-11-02 16:50:00,PUBLIC PEACE VIOLATION,true,false,001,65.6857507675036,95.1440055813423
23675,2017-11-02 16:57:00,OTHER OFFENSE,false,false,012,65.6559794928328,95.1309910863769
23676,2017-11-02 16:59:00,CRIMINAL TRESPASS,true,false,014,65.6472970402093,95.1199753944098
23677,2017-11-02 17:00:00,MOTOR VEHICLE THEFT,false,false,010,65.6213884499835,95.1708028537399
23678,2017-11-02 17:00:00,THEFT,false,false,001,65.6870086576371,95.1495200358342
23679,2017-11-02 17:00:00,MOTOR VEHICLE THEFT,false,false,009,65.6653717836785,95.221296480518
