ID,date,primary_type,arrest,domestic,district,x,y
23820,2017-11-02 20:00:00,THEFT,false,false,015,65.5993623920249,95.14855322691
23821,2017-11-02 20:00:00,ASSAULT,false,false,011,65.6389840261637,95.1591562937805
23822,2017-11-02 20:00:00,THEFT,false,false,020,65.6684442608345,95.0541239936606
23823,2017-11-02 20:00:00,CRIMINAL DAMAGE,false,false,007,65.687533373726,95.2555944266559
23824,2017-11-02 20:00:00,MOTOR VEHICLE THEFT,false,false,012,65.6657998597675,95.1323761368626
23825,2017-11-02 20:10:00,NARCOTICS,true,false,015,65.5945750042909,95.1428593465656
23826,2017-11-02 20:10:00,BATTERY,true,false,001,65.6882311024373,95.1545541504159
23827,2017-11-02 20:11:00,CRIMINAL DAMAGE,false,false,025,65.5769586529995,95.0975062315389
23828,2017-11-02 20:14:00,ASSAULT,false,true,003,65.7136818544408,95.2472306958968
23829,2017-11-02 20:15:00,CRIMINAL TRESPASS,true,false,006,65.6546661950548,95.2703120033383
