ID,date,primary_type,arrest,domestic,district,x,y
40350,2017-11-26 18:45:00,BATTERY,false,false,006,65.7012374860835,95.2700293129363
40351,2017-11-26 18:45:00,CRIMINAL DAMAGE,false,false,008,65.6453787866979,95.252880530884
40352,2017-11-26 18:50:00,ROBBERY,false,false,017,65.6141951543381,95.0741744098397
40353,2017-11-26 18:52:00,NARCOTICS,true,false,015,65.594543472202,95.1417162957997
40354,2017-11-26 18:57:00,OTHER OFFENSE,false,false,005,65.6844732727478,95.3344499800912
40355,2017-11-26 18:59:00,ASSAULT,false,true,012,65.6462040738092,95.1513329654269
40356,2017-11-26 19:00:00,THEFT,false,false,003,65.7303910021764,95.248275457221
40357,2017-11-26 19:00:00,ASSAULT,false,true,006,65.6727406220795,95.2687562444071
40358,2017-11-26 19:00:00,CRIMINAL DAMAGE,false,false,010,65.6267129136287,95.1773777592597
40359,2017-11-26 19:00:00,THEFT,false,false,012,65.6718700194128,95.1408942546199
