ID,date,primary_type,arrest,domestic,district,x,y
12350,2017-10-18 10:45:00,WEAPONS VIOLATION,true,false,015,65.5881834025122,95.1430840038595
12351,2017-10-18 10:45:00,BURGLARY,false,false,022,65.6574378394996,95.3124850985408
12352,2017-10-18 10:45:00,OTHER OFFENSE,false,false,010,65.61996031985,95.1594444600311
12353,2017-10-18 10:50:00,BATTERY,false,true,004,65.7334934192435,95.2634311155892
12354,2017-10-18 10:58:00,THEFT,false,false,012,65.6499204208319,95.1567310413734
12355,2017-10-18 11:00:00,MOTOR VEHICLE THEFT,false,false,017,65.6270237239398,95.0662125812011
12356,2017-10-18 11:00:00,ASSAULT,false,false,002,65.6970750384385,95.1863350138598
12357,2017-10-18 11:00:00,BATTERY,false,true,025,65.5887092585123,95.1191543081645
12358,2017-10-18 11:00:00,THEFT,false,false,025,65.5993097228693,95.1208093926627
12359,2017-10-18 11:00:00,BURGLARY,false,false,004,65.7356520254661,95.2668513365626
