ID,date,primary_type,arrest,domestic,district,x,y
17370,2017-10-24 22:00:00,MOTOR VEHICLE THEFT,false,false,010,65.6151501815382,95.1778503213423
17371,2017-10-24 22:00:00,THEFT,false,false,022,65.6646706871451,95.2966674187063
17372,2017-10-24 22:00:00,BATTERY,false,false,014,65.6377034245636,95.1204564684144
17373,2017-10-24 22:00:00,THEFT,false,false,009,65.6387400489192,95.1991744367201
17374,2017-10-24 22:00:00,THEFT,false,false,004,65.7306830128432,95.2691007657333
17375,2017-10-24 22:02:00,PROSTITUTION,true,false,011,65.6067072026926,95.1470940299544
17376,2017-10-24 22:03:00,CRIMINAL TRESPASS,true,false,012,65.6554393356771,95.1353465807279
17377,2017-10-24 22:07:00,DECEPTIVE PRACTICE,false,false,018,65.6946326547937,95.1341917500405
17378,2017-10-24 22:09:00,BATTERY,false,true,014,65.6411837026085,95.1186207539359
17379,2017-10-24 22:10:00,BATTERY,false,false,009,65.642215960742,95.2008292913517
