ID,date,primary_type,arrest,domestic,district,x,y
47630,2017-12-06 16:10:00,ARSON,false,false,011,65.6102477957597,95.1422355910297
47631,2017-12-06 16:10:00,BATTERY,false,true,014,65.6577554821663,95.1184825241706
47632,2017-12-06 16:10:00,ASSAULT,false,false,011,65.6395971404749,95.1539301906487
47633,2017-12-06 16:12:00,ASSAULT,true,false,006,65.6869195760371,95.2694624793927
47634,2017-12-06 16:15:00,DECEPTIVE PRACTICE,false,false,024,65.6541360531881,95.0217952843779
47635,2017-12-06 16:17:00,BURGLARY,true,false,006,65.7004435532834,95.2733393028805
47636,2017-12-06 16:20:00,THEFT,false,false,001,65.6874693324816,95.1407852207646
47637,2017-12-06 16:25:00,BATTERY,false,false,017,65.6284428514067,95.050789383061
47638,2017-12-06 16:30:00,DECEPTIVE PRACTICE,false,false,019,65.6598584560333,95.0760361806319
47639,2017-12-06 16:30:00,THEFT,false,false,019,65.6534038903435,95.0910591329309
