ID,date,primary_type,arrest,domestic,district,x,y
5700,2017-10-08 20:00:00,MOTOR VEHICLE THEFT,false,false,018,65.6772228841246,95.1279765631554
5701,2017-10-08 20:00:00,CRIMINAL DAMAGE,false,false,024,65.6606325516778,95.0141213927227
5702,2017-10-08 20:00:00,BURGLARY,false,false,022,65.6704181424348,95.2958657251685
5703,2017-10-08 20:01:00,BATTERY,true,false,006,65.6888454860818,95.2967838301666
5704,2017-10-08 20:01:00,ROBBERY,false,false,018,65.69219437426,95.1309022325434
5705,2017-10-08 20:10:00,CRIMINAL DAMAGE,false,true,005,65.6752738828799,95.3448345901246
5706,2017-10-08 20:10:00,MOTOR VEHICLE THEFT,false,false,010,65.6169184233162,95.165433836084
5707,2017-10-08 20:10:00,ASSAULT,true,true,003,65.695633513816,95.2457056260275
5708,2017-10-08 20:11:00,HOMICIDE,false,false,025,65.5827640275781,95.1226759343346
5709,2017-10-08 20:12:00,ASSAULT,false,true,015,65.6021817264253,95.1371520774329
