ID,date,primary_type,arrest,domestic,district,x,y
44700,2017-12-02 14:02:00,HOMICIDE,false,false,025,65.5920058281127,95.0995435772095
44701,2017-12-02 14:03:00,THEFT,true,false,005,65.7096371070624,95.3218531896344
44702,2017-12-02 14:06:00,CRIMINAL TRESPASS,true,false,010,65.6220674231392,95.1594071505808
44703,2017-12-02 14:15:00,OFFENSE INVOLVING CHILDREN,false,false,006,65.6793485481249,95.2653198524577
44704,2017-12-02 14:20:00,THEFT,false,false,006,65.6894912901707,95.2837956637908
44705,2017-12-02 14:20:00,CRIMINAL DAMAGE,false,false,014,65.6320403973628,95.0978287548226
44706,2017-12-02 14:20:00,DECEPTIVE PRACTICE,false,false,001,65.6841160809255,95.1407969274663
44707,2017-12-02 14:20:00,CRIMINAL DAMAGE,true,false,006,65.6897868983486,95.276354837663
44708,2017-12-02 14:20:00,BATTERY,false,false,006,65.6655577776341,95.2681629660995
44709,2017-12-02 14:20:00,ASSAULT,false,true,025,65.6101297378042,95.1178476223872
