ID,date,primary_type,arrest,domestic,district,x,y
29800,2017-11-11 06:30:00,MOTOR VEHICLE THEFT,false,false,022,65.6822045047475,95.3069151552503
29801,2017-11-11 06:30:00,BATTERY,false,true,002,65.7061465093731,95.2117459963864
29802,2017-11-11 06:30:00,NARCOTICS,true,false,012,65.6519949317655,95.1702387806809
29803,2017-11-11 06:38:00,BATTERY,false,false,002,65.6912674082155,95.1975667967627
29804,2017-11-11 07:00:00,CRIMINAL DAMAGE,false,false,012,65.6544146885659,95.13102617581
29805,2017-11-11 07:00:00,ASSAULT,false,false,003,65.6999513221722,95.247191642626
29806,2017-11-11 07:00:00,BATTERY,true,false,001,65.6856648147924,95.1826541487952
29807,2017-11-11 07:00:00,BATTERY,false,true,008,65.6405213808306,95.2568916347629
29808,2017-11-11 07:00:00,THEFT,false,false,006,65.6939434146158,95.2785105176707
29809,2017-11-11 07:00:00,MOTOR VEHICLE THEFT,false,false,001,65.6834790832366,95.1520070007505
