ID,date,primary_type,arrest,domestic,district,x,y
40400,2017-11-26 20:00:00,CRIMINAL DAMAGE,true,true,008,65.601289079314,95.2105070353059
40401,2017-11-26 20:00:00,MOTOR VEHICLE THEFT,false,false,010,65.6324446085628,95.161602492002
40402,2017-11-26 20:01:00,INTERFERENCE WITH PUBLIC OFFICER,true,false,011,65.6436027369199,95.1514312346152
40403,2017-11-26 20:04:00,ROBBERY,false,false,009,65.6333250217185,95.2036410761002
40404,2017-11-26 20:06:00,CRIM SEXUAL ASSAULT,true,true,018,65.6783714878581,95.1170362990545
40405,2017-11-26 20:09:00,ROBBERY,true,false,002,65.6878464368372,95.1928505494988
40406,2017-11-26 20:10:00,THEFT,false,true,008,65.6446334896312,95.2448391169273
40407,2017-11-26 20:10:00,BATTERY,false,false,008,65.5905721164681,95.2268597632246
40408,2017-11-26 20:15:00,CRIMINAL DAMAGE,false,false,005,65.6855228883924,95.3433475307354
40409,2017-11-26 20:15:00,DECEPTIVE PRACTICE,true,false,001,65.6895276912374,95.157851111728
