ID,date,primary_type,arrest,domestic,district,x,y
31040,2017-11-13 01:37:00,BATTERY,false,false,018,65.6879025029705,95.1303265185104
31041,2017-11-13 02:00:00,OTHER OFFENSE,false,false,018,65.6838004684811,95.1218240798275
31042,2017-11-13 02:00:00,BATTERY,false,false,006,65.7073057093732,95.269856033336
31043,2017-11-13 02:00:00,BURGLARY,false,false,019,65.6671224240343,95.0831384415907
31044,2017-11-13 02:15:00,BATTERY,true,true,012,65.6440867077644,95.1286507007794
31045,2017-11-13 02:29:00,THEFT,false,false,005,65.6960913321272,95.3150602002851
31046,2017-11-13 02:30:00,ROBBERY,false,false,014,65.6482107155872,95.1221350833829
31047,2017-11-13 02:35:00,ROBBERY,false,false,014,65.6417564627863,95.0929641850121
31048,2017-11-13 02:45:00,THEFT,false,false,002,65.7071411027954,95.2104296737043
31049,2017-11-13 03:00:00,MOTOR VEHICLE THEFT,false,false,008,65.648239872565,95.2468054661576
