ID,date,primary_type,arrest,domestic,district,x,y
60700,2017-12-26 01:44:00,OTHER OFFENSE,true,false,004,65.7167664816412,95.2760636375828
60701,2017-12-26 01:45:00,CRIMINAL DAMAGE,false,true,010,65.6212980300724,95.1615005820827
60702,2017-12-26 02:00:00,CRIMINAL DAMAGE,false,false,010,65.6247541801173,95.1670017958299
60703,2017-12-26 02:00:00,OTHER OFFENSE,false,true,022,65.66841968199,95.30851668792
60704,2017-12-26 02:00:00,BATTERY,false,false,014,65.6247441321173,95.0919861072936
60705,2017-12-26 02:00:00,BURGLARY,false,false,014,65.6377515738969,95.1231313263186
60706,2017-12-26 02:14:00,CRIMINAL DAMAGE,false,true,015,65.591034918957,95.1478339766908
60707,2017-12-26 02:18:00,BATTERY,false,true,022,65.6811334007474,95.2986083718861
60708,2017-12-26 02:45:00,MOTOR VEHICLE THEFT,false,false,001,65.6857241541702,95.1504581986073
60709,2017-12-26 02:45:00,BATTERY,false,false,019,65.6748705065243,95.0951816864989
