ID,date,primary_type,arrest,domestic,district,x,y
28740,2017-11-09 16:12:00,BATTERY,false,false,005,65.6939650338158,95.3375646476797
28741,2017-11-09 16:15:00,BATTERY,true,false,022,65.6800279927472,95.3275201650153
28742,2017-11-09 16:15:00,THEFT,false,false,010,65.6109717402932,95.1714574034947
28743,2017-11-09 16:15:00,BATTERY,false,false,007,65.6541179781658,95.2427943243799
28744,2017-11-09 16:18:00,WEAPONS VIOLATION,true,false,015,65.595500143491,95.1302800820337
28745,2017-11-09 16:20:00,CRIMINAL DAMAGE,false,false,025,65.5654837402868,95.115962718845
28746,2017-11-09 16:21:00,ASSAULT,false,false,006,65.6752954274132,95.2670136427388
28747,2017-11-09 16:23:00,ASSAULT,true,false,006,65.6837926291922,95.2967135507695
28748,2017-11-09 16:28:00,OTHER OFFENSE,false,false,011,65.6240312965616,95.1454683783981
28749,2017-11-09 16:30:00,ROBBERY,false,false,006,65.686706635237,95.2834117976462
