ID,date,primary_type,arrest,domestic,district,x,y
52090,2017-12-13 10:30:00,ASSAULT,true,false,002,65.6883149353261,95.2238403343293
52091,2017-12-13 10:30:00,THEFT,false,false,018,65.6782820912359,95.1297574521307
52092,2017-12-13 10:30:00,ROBBERY,false,false,008,65.6427570380754,95.237759124454
52093,2017-12-13 10:35:00,ASSAULT,false,false,001,65.689258171593,95.1414238793827
52094,2017-12-13 10:35:00,ROBBERY,false,false,025,65.5823050245558,95.107657390467
52095,2017-12-13 10:35:00,PROSTITUTION,true,false,005,65.6837000887477,95.33798424126
52096,2017-12-13 10:38:00,NARCOTICS,true,false,011,65.6165697314051,95.1508141210106
52097,2017-12-13 10:40:00,BATTERY,true,false,010,65.6184305143386,95.1664507385427
52098,2017-12-13 10:42:00,BATTERY,true,true,015,65.5836377171782,95.1465794015669
52099,2017-12-13 10:45:00,DECEPTIVE PRACTICE,false,false,022,65.6651149950563,95.3034816919474
