ID,date,primary_type,arrest,domestic,district,x,y
62760,2017-12-29 22:45:00,BURGLARY,false,false,006,65.697036654794,95.2953538207724
62761,2017-12-29 22:45:00,ASSAULT,false,false,001,65.6764546167467,95.1498322238568
62762,2017-12-29 22:50:00,BATTERY,false,false,011,65.6210855770946,95.1315487938901
62763,2017-12-29 22:50:00,BATTERY,false,true,005,65.675031304391,95.335094671501
62764,2017-12-29 22:55:00,BATTERY,false,false,019,65.6683155909678,95.0939093989172
62765,2017-12-29 22:59:00,ROBBERY,false,false,017,65.617421953983,95.0648259772019
62766,2017-12-29 22:59:00,BATTERY,false,false,009,65.6604379376334,95.2131367152813
62767,2017-12-29 23:00:00,BATTERY,false,true,011,65.6113336787821,95.1456820996911
62768,2017-12-29 23:00:00,MOTOR VEHICLE THEFT,false,false,002,65.6948790462604,95.2141221946667
62769,2017-12-29 23:00:00,THEFT,false,false,014,65.6504224631431,95.1040283808373
