ID,date,primary_type,arrest,domestic,district,x,y
58410,2017-12-22 03:45:00,ROBBERY,false,false,015,65.5959555646466,95.1468841540062
58411,2017-12-22 03:49:00,ASSAULT,false,false,015,65.6036075966477,95.1543690166248
58412,2017-12-22 04:00:00,BURGLARY,false,false,014,65.639938452475,95.1121709801913
58413,2017-12-22 04:00:00,CRIMINAL DAMAGE,false,false,022,65.6492397082985,95.3004280776825
58414,2017-12-22 04:00:00,CRIM SEXUAL ASSAULT,false,false,014,65.6593409818999,95.1164914841155
58415,2017-12-22 04:00:00,BATTERY,false,true,024,65.6425255756753,95.0152481620549
58416,2017-12-22 04:00:00,CRIMINAL DAMAGE,false,false,008,65.6239560517616,95.2420305349613
58417,2017-12-22 04:14:00,THEFT,false,false,006,65.6887571667929,95.2694200851446
58418,2017-12-22 04:15:00,ROBBERY,false,false,010,65.6385521420748,95.1631884665916
58419,2017-12-22 04:15:00,OTHER OFFENSE,false,false,008,65.6462631223425,95.2396044445624
