ID,date,primary_type,arrest,domestic,district,x,y
36110,2017-11-20 10:00:00,BURGLARY,false,false,017,65.6366287820745,95.0678027718858
36111,2017-11-20 10:00:00,BATTERY,false,false,022,65.6505771127431,95.3315716072624
36112,2017-11-20 10:00:00,MOTOR VEHICLE THEFT,false,false,014,65.638524604297,95.0903481160347
36113,2017-11-20 10:04:00,OFFENSE INVOLVING CHILDREN,false,false,006,65.669400058168,95.2739950497226
36114,2017-11-20 10:05:00,ASSAULT,false,false,006,65.7029860620838,95.2712709250671
36115,2017-11-20 10:05:00,THEFT,false,false,018,65.6721572229683,95.1093706683077
36116,2017-11-20 10:10:00,BATTERY,true,true,014,65.6385849036748,95.1181896227642
36117,2017-11-20 10:14:00,NARCOTICS,true,false,002,65.6908114963932,95.2120408631144
36118,2017-11-20 10:15:00,BATTERY,false,false,002,65.7144309929298,95.2235381566886
36119,2017-11-20 10:15:00,ASSAULT,false,false,022,65.6760474899911,95.3030196719632
