ID,date,primary_type,arrest,domestic,district,x,y
12690,2017-10-18 18:54:00,ASSAULT,false,false,016,65.5752304666882,95.0791753076085
12691,2017-10-18 18:55:00,WEAPONS VIOLATION,true,false,003,65.6892661715929,95.2572544168784
12692,2017-10-18 18:58:00,WEAPONS VIOLATION,true,false,010,65.6317550675849,95.1702466533065
12693,2017-10-18 18:59:00,THEFT,false,false,002,65.7020081363947,95.2140723300973
12694,2017-10-18 19:00:00,MOTOR VEHICLE THEFT,false,false,025,65.602794575492,95.1192809354635
12695,2017-10-18 19:00:00,THEFT,false,false,009,65.6355829637633,95.2148302267103
12696,2017-10-18 19:00:00,CRIM SEXUAL ASSAULT,false,false,008,65.642873477542,95.2434729489284
12697,2017-10-18 19:00:00,ASSAULT,false,false,011,65.60414926847,95.1457920541132
12698,2017-10-18 19:00:00,BURGLARY,true,false,016,65.5940377847352,95.0649054267932
12699,2017-10-18 19:00:00,ROBBERY,false,false,017,65.6312009015404,95.0738902209481
