ID,date,primary_type,arrest,domestic,district,x,y
25140,2017-11-04 15:00:00,THEFT,false,false,002,65.7134245417297,95.2207859711998
25141,2017-11-04 15:00:00,BATTERY,false,true,005,65.6931886512379,95.3310255425226
25142,2017-11-04 15:14:00,CRIMINAL TRESPASS,true,true,005,65.6855624304369,95.3048956465782
25143,2017-11-04 15:15:00,BATTERY,false,false,004,65.7419446050225,95.2727338185445
25144,2017-11-04 15:15:00,CRIMINAL TRESPASS,true,false,004,65.7170214263524,95.2728016159166
25145,2017-11-04 15:15:00,DECEPTIVE PRACTICE,false,false,008,65.6472657171871,95.2463453704227
25146,2017-11-04 15:20:00,THEFT,false,false,018,65.6683858999456,95.1171107882068
25147,2017-11-04 15:20:00,DECEPTIVE PRACTICE,true,false,016,65.5049874999228,95.049905593441
25148,2017-11-04 15:30:00,BATTERY,false,true,003,65.6989994700832,95.242245632325
25149,2017-11-04 15:30:00,BATTERY,false,true,003,65.6935091909713,95.254471834227
