ID,date,primary_type,arrest,domestic,district,x,y
17750,2017-10-25 14:00:00,CRIMINAL DAMAGE,false,false,006,65.7029474238615,95.2681264264151
17751,2017-10-25 14:00:00,BURGLARY,false,false,025,65.6155643511382,95.0976861765678
17752,2017-10-25 14:00:00,ASSAULT,false,false,014,65.6399467717638,95.1173816646423
17753,2017-10-25 14:00:00,CRIMINAL DAMAGE,false,false,005,65.6776134135469,95.3331817819852
17754,2017-10-25 14:00:00,BURGLARY,false,false,008,65.6445566690089,95.2411696210822
17755,2017-10-25 14:00:00,BURGLARY,false,false,001,65.6881864667039,95.1520405147583
17756,2017-10-25 14:00:00,DECEPTIVE PRACTICE,false,false,012,65.6654488076785,95.1568254821506
17757,2017-10-25 14:03:00,OTHER OFFENSE,false,false,018,65.6932503451046,95.1276627193962
17758,2017-10-25 14:05:00,ROBBERY,false,false,011,65.6454179212757,95.1558817973823
17759,2017-10-25 14:07:00,CRIMINAL DAMAGE,false,false,011,65.6163933161161,95.1410075779843
