ID,date,primary_type,arrest,domestic,district,x,y
11210,2017-10-16 17:45:00,DECEPTIVE PRACTICE,false,false,014,65.6272702839399,95.0896171700751
11211,2017-10-16 17:48:00,CRIMINAL DAMAGE,false,false,018,65.6764672396801,95.1267696573978
11212,2017-10-16 17:56:00,BATTERY,false,false,011,65.60401362047,95.1400429094705
11213,2017-10-16 17:57:00,ASSAULT,false,false,007,65.6738388144352,95.2358753834001
11214,2017-10-16 18:00:00,MOTOR VEHICLE THEFT,false,false,025,65.6103139618042,95.1108812576193
11215,2017-10-16 18:00:00,THEFT,false,false,001,65.678742207147,95.1562820107121
11216,2017-10-16 18:00:00,THEFT,false,false,024,65.656268396655,95.0357323296984
11217,2017-10-16 18:00:00,THEFT,false,false,025,65.574717390777,95.1018669867939
11218,2017-10-16 18:00:00,CRIMINAL TRESPASS,false,false,022,65.6534927543435,95.2881817366379
11219,2017-10-16 18:00:00,DECEPTIVE PRACTICE,false,false,011,65.6112899838487,95.1474588370005
