ID,date,primary_type,arrest,domestic,district,x,y
55760,2017-12-18 12:00:00,BURGLARY,false,false,003,65.7235393456422,95.2560824145257
55761,2017-12-18 12:00:00,DECEPTIVE PRACTICE,false,false,017,65.6229701758504,95.0897014513905
55762,2017-12-18 12:00:00,DECEPTIVE PRACTICE,false,false,012,65.6764242409245,95.1360368304245
55763,2017-12-18 12:00:00,DECEPTIVE PRACTICE,false,false,024,65.6637878576338,95.0329159565696
55764,2017-12-18 12:00:00,BURGLARY,false,false,009,65.6822948919475,95.1798550616025
55765,2017-12-18 12:00:00,BURGLARY,false,false,007,65.6521572990544,95.2311564060623
55766,2017-12-18 12:00:00,BATTERY,false,false,008,65.6460644962091,95.2424450041832
55767,2017-12-18 12:00:00,DECEPTIVE PRACTICE,false,false,019,65.6594350462555,95.0682679563462
55768,2017-12-18 12:00:00,DECEPTIVE PRACTICE,false,false,009,65.683074542081,95.1992197816305
55769,2017-12-18 12:05:00,DECEPTIVE PRACTICE,false,false,007,65.661284385989,95.2553156658139
