ID,date,primary_type,arrest,domestic,district,x,y
53650,2017-12-15 14:00:00,THEFT,false,false,001,65.6880673278594,95.1582845056977
53651,2017-12-15 14:05:00,CRIMINAL TRESPASS,false,true,009,65.6360453225189,95.2087043492527
53652,2017-12-15 14:05:00,BATTERY,false,false,018,65.6665475632342,95.112016680239
53653,2017-12-15 14:10:00,OTHER OFFENSE,false,false,011,65.6175827070496,95.1315945587629
53654,2017-12-15 14:14:00,OTHER OFFENSE,false,false,025,65.6124087344267,95.1207112748014
53655,2017-12-15 14:14:00,THEFT,false,false,016,65.593966173713,95.0552775919259
53656,2017-12-15 14:14:00,MOTOR VEHICLE THEFT,true,false,002,65.6935025691047,95.2137179658248
53657,2017-12-15 14:20:00,PUBLIC PEACE VIOLATION,true,false,018,65.689986549193,95.1335290617091
53658,2017-12-15 14:29:00,THEFT,false,false,014,65.6375122359413,95.1088537165976
53659,2017-12-15 14:30:00,THEFT,false,false,007,65.6644362800339,95.2412285562465
