ID,date,primary_type,arrest,domestic,district,x,y
1670,2017-10-03 09:00:00,DECEPTIVE PRACTICE,false,false,025,65.6200157218055,95.0905774321452
1671,2017-10-03 09:00:00,BATTERY,false,false,014,65.6282948051845,95.1210243087151
1672,2017-10-03 09:01:00,THEFT,false,false,024,65.6531180307879,95.0156678013714
1673,2017-10-03 09:11:00,THEFT,false,false,001,65.6750162437687,95.1432576261199
1674,2017-10-03 09:15:00,CRIMINAL TRESPASS,true,false,007,65.67635387008,95.2412292647803
1675,2017-10-03 09:20:00,BATTERY,false,false,015,65.5951078867798,95.1393242619777
1676,2017-10-03 09:26:00,THEFT,false,false,010,65.6177378800274,95.1769308116004
1677,2017-10-03 09:30:00,MOTOR VEHICLE THEFT,false,false,019,65.6745729968353,95.0889200470301
1678,2017-10-03 09:30:00,ROBBERY,false,false,006,65.703134172306,95.27811974793
1679,2017-10-03 09:30:00,DECEPTIVE PRACTICE,false,false,019,65.6463515930981,95.0876917726895
