ID,date,primary_type,arrest,domestic,district,x,y
33100,2017-11-16 00:50:00,BATTERY,true,true,003,65.7244860613756,95.2575062174508
33101,2017-11-16 01:00:00,BATTERY,false,true,008,65.6177817008274,95.2506138996354
33102,2017-11-16 01:01:00,BURGLARY,true,false,010,65.646030677898,95.1837581852471
33103,2017-11-16 01:03:00,THEFT,false,true,006,65.6649192830562,95.265494944611
33104,2017-11-16 01:05:00,THEFT,false,false,014,65.6328112915851,95.0928320188708
33105,2017-11-16 01:10:00,THEFT,false,false,024,65.6652697171896,95.0271085297308
33106,2017-11-16 01:13:00,BATTERY,false,true,019,65.6666553733676,95.0707417533327
33107,2017-11-16 01:15:00,CRIMINAL DAMAGE,false,true,006,65.7072067468843,95.2646364942994
33108,2017-11-16 01:19:00,DECEPTIVE PRACTICE,false,false,003,65.7163932059078,95.244807583782
33109,2017-11-16 01:19:00,CRIMINAL TRESPASS,true,false,007,65.6802976275917,95.2565398905609
