ID,date,primary_type,arrest,domestic,district,x,y
22450,2017-10-31 22:15:00,ROBBERY,false,false,002,65.7038761086616,95.2229735286517
22451,2017-10-31 22:15:00,THEFT,false,true,002,65.6907976951487,95.2333363288163
22452,2017-10-31 22:16:00,BATTERY,true,false,007,65.6613078725668,95.2563205370598
22453,2017-10-31 22:17:00,NARCOTICS,true,false,025,65.6123030718489,95.1100192784511
22454,2017-10-31 22:27:00,DECEPTIVE PRACTICE,false,false,004,65.7332007763991,95.2640981874954
22455,2017-10-31 22:30:00,THEFT,false,false,008,65.6172920901607,95.2709171170353
22456,2017-10-31 22:30:00,THEFT,false,false,016,65.5980915518469,95.0883938809922
22457,2017-10-31 22:30:00,THEFT,false,false,019,65.6438279358533,95.0788098108001
22458,2017-10-31 22:30:00,CRIMINAL DAMAGE,false,false,008,65.607129067226,95.2811249340307
22459,2017-10-31 22:30:00,BATTERY,false,true,006,65.7056903820841,95.2750369313277
