ID,date,primary_type,arrest,domestic,district,x,y
54170,2017-12-16 06:00:00,CRIM SEXUAL ASSAULT,false,false,015,65.6032513370921,95.1419144744388
54171,2017-12-16 06:00:00,THEFT,false,false,025,65.6201017527389,95.1086269329673
54172,2017-12-16 06:08:00,WEAPONS VIOLATION,true,false,025,65.6211271870501,95.1224014945767
54173,2017-12-16 06:14:00,CRIMINAL DAMAGE,true,true,011,65.6078471372705,95.1548333655736
54174,2017-12-16 06:15:00,ROBBERY,false,false,006,65.6821567045697,95.2632289465975
54175,2017-12-16 06:15:00,THEFT,true,false,018,65.6856604492813,95.1387597728295
54176,2017-12-16 06:15:00,MOTOR VEHICLE THEFT,false,false,011,65.6301931113181,95.1445066725067
54177,2017-12-16 06:20:00,ASSAULT,false,false,025,65.6097387298041,95.1116954580676
54178,2017-12-16 06:20:00,BATTERY,false,true,022,65.6782262256359,95.3239617872409
54179,2017-12-16 06:27:00,CRIMINAL TRESPASS,false,false,009,65.6376718704302,95.2039193789599
