ID,date,primary_type,arrest,domestic,district,x,y
46110,2017-12-04 13:00:00,BATTERY,false,true,006,65.6611012087446,95.2769297245408
46111,2017-12-04 13:00:00,DECEPTIVE PRACTICE,false,false,007,65.6514634224321,95.2562417995235
46112,2017-12-04 13:00:00,DECEPTIVE PRACTICE,false,false,015,65.589364603579,95.1433513389156
46113,2017-12-04 13:00:00,ROBBERY,false,false,006,65.7038556599505,95.2695126848505
46114,2017-12-04 13:00:00,THEFT,false,false,010,65.639027707586,95.1839255820822
46115,2017-12-04 13:00:00,BATTERY,false,false,012,65.6495653068763,95.1581145968509
46116,2017-12-04 13:00:00,THEFT,false,false,018,65.6797825975472,95.1231363462936
46117,2017-12-04 13:00:00,THEFT,false,false,002,65.7027283859948,95.2378387030801
46118,2017-12-04 13:00:00,THEFT,false,false,006,65.7029512830615,95.2695233069902
46119,2017-12-04 13:03:00,CRIMINAL TRESPASS,false,false,025,65.5834210451782,95.1035941884101
