ID,date,primary_type,arrest,domestic,district,x,y
29430,2017-11-10 17:30:00,MOTOR VEHICLE THEFT,false,false,020,65.6430991287421,95.0487062280018
29431,2017-11-10 17:30:00,MOTOR VEHICLE THEFT,false,false,025,65.6227098693615,95.1089262785801
29432,2017-11-10 17:30:00,BATTERY,false,true,015,65.5961928332689,95.1383747987792
29433,2017-11-10 17:30:00,THEFT,true,false,008,65.6060241427814,95.2659388049111
29434,2017-11-10 17:30:00,THEFT,false,false,017,65.6173783799385,95.0628520231766
29435,2017-11-10 17:30:00,DECEPTIVE PRACTICE,false,false,017,65.6223563568281,95.0618457096998
29436,2017-11-10 17:35:00,MOTOR VEHICLE THEFT,false,false,015,65.5991523546915,95.1529731370919
29437,2017-11-10 17:37:00,THEFT,true,false,002,65.7094243667957,95.2231545446262
29438,2017-11-10 17:40:00,CRIMINAL DAMAGE,true,false,004,65.7273061779982,95.3009203477447
29439,2017-11-10 17:40:00,BATTERY,false,true,017,65.6083330786039,95.0893957028259
