ID,date,primary_type,arrest,domestic,district,x,y
21340,2017-10-30 12:18:00,OTHER OFFENSE,false,false,007,65.674275023502,95.2367608795398
21341,2017-10-30 12:20:00,THEFT,false,false,018,65.6723478981684,95.1172578016282
21342,2017-10-30 12:21:00,ASSAULT,false,false,010,65.645226813009,95.1764670468935
21343,2017-10-30 12:25:00,CRIMINAL TRESPASS,true,false,006,65.6883103031484,95.2695707262812
21344,2017-10-30 12:26:00,INTIMIDATION,false,false,009,65.6562250579883,95.2186097668203
21345,2017-10-30 12:30:00,THEFT,false,false,003,65.7304329918653,95.2502984980626
21346,2017-10-30 12:30:00,THEFT,false,false,006,65.6824261737253,95.2772647017505
21347,2017-10-30 12:30:00,THEFT,false,false,014,65.6568346899884,95.1189788304737
21348,2017-10-30 12:30:00,DECEPTIVE PRACTICE,false,false,001,65.6883078803928,95.1588761062553
21349,2017-10-30 12:45:00,CRIMINAL DAMAGE,false,true,010,65.618787175672,95.170645397696
