ID,date,primary_type,arrest,domestic,district,x,y
16290,2017-10-23 12:45:00,BATTERY,false,false,020,65.6352079507854,95.0608451602918
16291,2017-10-23 12:45:00,ASSAULT,false,true,006,65.7007014775501,95.2891797022106
16292,2017-10-23 12:54:00,CRIMINAL TRESPASS,false,false,018,65.6910695330154,95.1342720961077
16293,2017-10-23 12:55:00,ASSAULT,false,false,019,65.6689811227012,95.064606123153
16294,2017-10-23 12:56:00,DECEPTIVE PRACTICE,false,false,018,65.6964574270606,95.1358586090649
16295,2017-10-23 13:00:00,THEFT,false,false,005,65.7007743202168,95.3307938626802
16296,2017-10-23 13:00:00,THEFT,false,false,012,65.6564694092773,95.1565927584904
16297,2017-10-23 13:00:00,DECEPTIVE PRACTICE,false,false,019,65.671547359146,95.0851729461349
16298,2017-10-23 13:00:00,BATTERY,true,false,008,65.5785739817109,95.2316601123988
16299,2017-10-23 13:00:00,BATTERY,false,false,005,65.6959910242161,95.3424884309187
