ID,date,primary_type,arrest,domestic,district,x,y
33440,2017-11-16 14:45:00,THEFT,true,false,010,65.6342696190519,95.1800998606595
33441,2017-11-16 14:50:00,BATTERY,false,true,009,65.6431145939865,95.2132526857236
33442,2017-11-16 14:50:00,BURGLARY,false,false,019,65.6624179518559,95.0874118791065
33443,2017-11-16 14:50:00,KIDNAPPING,false,false,025,65.6005560147806,95.0930566960741
33444,2017-11-16 14:51:00,THEFT,true,false,008,65.6060241427814,95.2659388049111
33445,2017-11-16 14:51:00,WEAPONS VIOLATION,true,false,008,65.6437265783422,95.2430475748156
33446,2017-11-16 14:54:00,WEAPONS VIOLATION,true,false,010,65.6264523020731,95.1653607617035
33447,2017-11-16 14:54:00,THEFT,false,false,014,65.6473374099871,95.1218950737311
33448,2017-11-16 14:55:00,BATTERY,false,false,017,65.6286120034067,95.0595603903689
33449,2017-11-16 14:55:00,THEFT,false,false,001,65.6869259106148,95.144639088722
