ID,date,primary_type,arrest,domestic,district,x,y
62890,2017-12-30 04:40:00,CRIMINAL DAMAGE,false,false,008,65.6071628279371,95.2314588560229
62891,2017-12-30 04:50:00,ASSAULT,false,true,006,65.6916454249266,95.2784887694966
62892,2017-12-30 05:00:00,BATTERY,false,true,007,65.6557072048327,95.2358006756095
62893,2017-12-30 05:00:00,BATTERY,false,true,006,65.6598019689222,95.2687064405722
62894,2017-12-30 05:00:00,THEFT,false,true,006,65.657483339233,95.2665748051112
62895,2017-12-30 05:00:00,MOTOR VEHICLE THEFT,false,false,017,65.6085566917595,95.0597242776882
62896,2017-12-30 05:05:00,CRIMINAL DAMAGE,true,false,024,65.6450926839424,95.0336772534412
62897,2017-12-30 05:05:00,ROBBERY,false,false,017,65.6154585975382,95.0811341617699
62898,2017-12-30 05:27:00,ROBBERY,false,false,007,65.6535312759435,95.2571576762718
62899,2017-12-30 05:30:00,CRIM SEXUAL ASSAULT,false,false,016,65.5735273840213,95.0200857355068
