ID,date,primary_type,arrest,domestic,district,x,y
43520,2017-12-01 00:00:00,OFFENSE INVOLVING CHILDREN,false,true,019,65.6589570195887,95.0989271887408
43521,2017-12-01 00:00:00,OFFENSE INVOLVING CHILDREN,false,false,016,65.5753259603771,95.0617430495399
43522,2017-12-01 00:00:00,DECEPTIVE PRACTICE,false,false,018,65.6852120482146,95.1175510954605
43523,2017-12-01 00:00:00,SEX OFFENSE,false,false,007,65.6595689029666,95.256707275055
43524,2017-12-01 00:00:00,THEFT,false,false,014,65.6461875433203,95.107730871344
43525,2017-12-01 00:01:00,THEFT,false,false,006,65.6888145619929,95.2833951752532
43526,2017-12-01 00:01:00,CRIMINAL DAMAGE,true,false,010,65.6306798711403,95.1601614230738
43527,2017-12-01 00:01:00,THEFT,false,false,016,65.5774456233107,95.0896212215309
43528,2017-12-01 00:01:00,DECEPTIVE PRACTICE,false,false,012,65.6535600062546,95.1287124760142
43529,2017-12-01 00:01:00,BATTERY,false,false,015,65.5960032254466,95.1393879740667
