ID,date,primary_type,arrest,domestic,district,x,y
58490,2017-12-22 08:30:00,ROBBERY,false,false,009,65.6468154807426,95.2237105612222
58491,2017-12-22 08:30:00,THEFT,false,false,018,65.6748340222576,95.1062738525114
58492,2017-12-22 08:30:00,BURGLARY,false,false,004,65.7241397964867,95.2936890240732
58493,2017-12-22 08:30:00,BATTERY,false,true,015,65.5849281214451,95.1313054986327
58494,2017-12-22 08:30:00,ROBBERY,false,false,006,65.7030347575504,95.2735312754713
58495,2017-12-22 08:30:00,MOTOR VEHICLE THEFT,false,false,019,65.6732933175463,95.0704431133307
58496,2017-12-22 08:30:00,THEFT,false,false,004,65.7278692955094,95.2825769673316
58497,2017-12-22 08:30:00,THEFT,false,false,019,65.6718641207461,95.0979275480149
58498,2017-12-22 08:30:00,THEFT,false,false,022,65.6620857157669,95.3330401868549
58499,2017-12-22 08:34:00,DECEPTIVE PRACTICE,false,false,006,65.6598810295444,95.2726385206576
