ID,date,primary_type,arrest,domestic,district,x,y
5120,2017-10-07 23:00:00,THEFT,false,false,010,65.6251869950507,95.1877974662217
5121,2017-10-07 23:00:00,ROBBERY,false,false,002,65.7144615173742,95.2254414857511
5122,2017-10-07 23:00:00,CRIMINAL TRESPASS,false,false,016,65.5361495386827,95.0531438728487
5123,2017-10-07 23:00:00,CRIMINAL DAMAGE,false,false,008,65.6394674928304,95.2467891446653
5124,2017-10-07 23:00:00,THEFT,false,true,006,65.6693264766568,95.2704371415254
5125,2017-10-07 23:00:00,CRIMINAL TRESPASS,true,false,008,65.6474116869649,95.2532726927319
5126,2017-10-07 23:00:00,ROBBERY,false,false,020,65.6401705200306,95.048615944534
5127,2017-10-07 23:15:00,ROBBERY,false,false,006,65.7047228635062,95.2698915111145
5128,2017-10-07 23:18:00,BATTERY,true,false,018,65.6845587077701,95.1364753533032
5129,2017-10-07 23:21:00,BATTERY,false,true,025,65.6067060144259,95.0998352835557
