ID,date,primary_type,arrest,domestic,district,x,y
35510,2017-11-19 12:10:00,ASSAULT,false,false,003,65.6932066907046,95.2387373502461
35511,2017-11-19 12:10:00,BATTERY,false,false,025,65.5914271685571,95.1024695345046
35512,2017-11-19 12:11:00,ASSAULT,false,false,010,65.6247523596729,95.1668917363883
35513,2017-11-19 12:15:00,OTHER OFFENSE,false,true,001,65.6867810210148,95.184659344171
35514,2017-11-19 12:20:00,BATTERY,false,false,003,65.7024554871503,95.2417567215712
35515,2017-11-19 12:22:00,ROBBERY,false,false,001,65.6868430355926,95.1429608883607
35516,2017-11-19 12:25:00,THEFT,false,false,008,65.6342375721186,95.2450494576283
35517,2017-11-19 12:27:00,NARCOTICS,true,false,011,65.62019397745,95.1397712013561
35518,2017-11-19 12:30:00,DECEPTIVE PRACTICE,false,false,004,65.7509779163126,95.3042699851459
35519,2017-11-19 12:45:00,ROBBERY,false,false,008,65.6404713043862,95.2425547302336
