ID,date,primary_type,arrest,domestic,district,x,y
5770,2017-10-08 21:30:00,OTHER OFFENSE,false,true,003,65.6955751813716,95.242687895318
5771,2017-10-08 21:30:00,THEFT,false,false,008,65.6394988343416,95.2485425812427
5772,2017-10-08 21:30:00,BURGLARY,false,false,025,65.567687867576,95.0985409681821
5773,2017-10-08 21:30:00,CRIMINAL DAMAGE,false,true,004,65.7351539561327,95.2674668057701
5774,2017-10-08 21:30:00,CRIMINAL DAMAGE,false,false,024,65.6608053929223,95.0292319679169
5775,2017-10-08 21:30:00,THEFT,false,false,007,65.6651043333674,95.2308147010731
5776,2017-10-08 21:30:00,ASSAULT,false,false,008,65.6453900826979,95.2395507366318
5777,2017-10-08 21:30:00,BATTERY,false,true,004,65.7374201435107,95.2606359461176
5778,2017-10-08 21:30:00,BATTERY,false,true,004,65.7453200574674,95.2897850410162
5779,2017-10-08 21:36:00,THEFT,true,false,018,65.6787028720359,95.1235680635483
