ID,date,primary_type,arrest,domestic,district,x,y
8770,2017-10-13 07:30:00,MOTOR VEHICLE THEFT,false,false,009,65.6553324506993,95.2169875726699
8771,2017-10-13 07:30:00,CRIMINAL DAMAGE,false,true,011,65.6238010814505,95.1367746922074
8772,2017-10-13 07:30:00,PUBLIC PEACE VIOLATION,true,false,008,65.6202561584278,95.2825352921294
8773,2017-10-13 07:30:00,THEFT,false,false,017,65.6259584766508,95.0572916464171
8774,2017-10-13 07:30:00,ROBBERY,false,false,010,65.6102615052708,95.1666027163883
8775,2017-10-13 07:39:00,THEFT,true,false,005,65.7090466459068,95.3217827780543
8776,2017-10-13 07:45:00,DECEPTIVE PRACTICE,true,false,018,65.6955473164827,95.1322463545871
8777,2017-10-13 07:45:00,THEFT,true,false,002,65.7150876371965,95.2272269089545
8778,2017-10-13 07:45:00,CRIMINAL DAMAGE,false,false,014,65.6496079330096,95.1063406717702
8779,2017-10-13 07:55:00,THEFT,false,false,018,65.6720725182572,95.1058949678186
