ID,date,primary_type,arrest,domestic,district,x,y
58660,2017-12-22 13:20:00,THEFT,false,false,002,65.698324166972,95.1967249962266
58661,2017-12-22 13:25:00,THEFT,false,false,008,65.6328205986073,95.2191374426433
58662,2017-12-22 13:27:00,BATTERY,false,false,010,65.6226021239392,95.1733738527691
58663,2017-12-22 13:30:00,THEFT,false,false,001,65.6882471756817,95.1554584057089
58664,2017-12-22 13:30:00,MOTOR VEHICLE THEFT,false,false,015,65.5994767557582,95.1308707188639
58665,2017-12-22 13:30:00,DECEPTIVE PRACTICE,false,false,006,65.7065551714176,95.2750757075877
58666,2017-12-22 13:35:00,NARCOTICS,true,false,011,65.6312245943404,95.1462991696767
58667,2017-12-22 13:42:00,THEFT,true,false,007,65.6611875625224,95.2513300130804
58668,2017-12-22 13:42:00,DECEPTIVE PRACTICE,false,false,024,65.6532981353213,95.0129952773482
58669,2017-12-22 13:45:00,THEFT,false,false,009,65.6835087294588,95.1711542449026
